gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,1,71,1,2,1,0,2,0,2,0,0,2,1,2,84.8,5021,0
1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,335,1
0,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,0,105.4,5375,0
0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,2743,1
1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,1791,1
0,0,1,1,5,1,0,0,2,0,0,0,0,0,0,1,3,49.4,1958,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.6,6153,0
0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,2305,1
1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,2,85.3,2317,1
1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,6208,0
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.1,1917,1
0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,4009,1
1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,5693,1
0,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.5,27,0
1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,0,0,75.0,1025,0
1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,3608,0
0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1458,0
1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,2599,1
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,4263,0
1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,5119,0
1,0,1,1,55,1,0,0,2,2,0,2,0,0,2,0,0,57.55,2648,1
1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,1913,0
1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,40.15,551,1
0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2580,1
1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,2840,1
0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93.0,6269,0
1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,19.8,3037,0
0,0,1,1,55,1,2,0,2,2,0,2,0,2,1,1,0,75.75,3634,0
1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2187,0
0,0,0,1,62,1,2,2,1,1,1,1,1,1,2,0,0,26.0,1110,0
0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,79.55,5969,1
0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,3208,0
0,0,1,0,63,1,2,0,2,2,0,0,2,2,1,1,1,79.7,4046,0
1,0,1,0,38,1,2,0,0,0,2,2,0,2,1,0,1,69.0,2321,0
0,0,1,0,70,0,1,0,0,2,2,2,2,2,2,0,0,57.8,3452,0
1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,5609,0
0,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,30.5,1153,0
1,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,3,49.7,313,0
1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,517,1
0,0,0,0,68,0,1,0,2,0,2,2,0,0,2,0,3,38.9,2358,0
0,0,1,1,57,1,2,1,0,2,0,0,2,2,0,1,2,100.6,4648,0
1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,104.35,5122,0
0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,71.0,1710,0
0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,4863,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,25.95,1350,0
0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,441,1
1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,49.25,6343,1
1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,647,0
1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,104.3,4415,1
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,6073,0
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,3,19.65,54,0
1,0,0,1,71,1,0,0,2,2,2,2,2,0,2,1,1,76.9,4588,0
0,1,0,0,5,1,0,1,0,0,0,0,0,2,0,0,2,78.95,3246,1
1,0,1,0,42,1,0,2,1,1,1,1,1,1,2,0,2,20.25,6161,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,6021,1
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,2,74.55,6107,1
0,0,1,1,41,1,2,0,2,2,2,2,0,2,0,0,1,79.9,2887,1
0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,88.0,5026,0
0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4128,1
1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,4258,1
0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,5384,1
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,4386,0
0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,4269,0
0,0,0,0,8,1,0,0,2,0,0,0,2,0,0,1,2,60.0,4113,0
0,0,0,0,10,0,1,0,2,0,0,0,0,0,0,0,3,29.75,2609,0
0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,6244,0
0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,2629,0
0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,5189,0
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,19.7,2234,0
1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,1967,1
0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,3,58.65,3540,0
0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,77.55,4617,0
1,0,1,0,24,1,0,1,2,0,0,2,0,2,0,1,2,89.25,1846,0
1,0,1,1,45,1,2,0,0,2,2,0,2,2,1,0,1,78.75,3119,0
1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,63.7,2401,0
0,0,0,0,18,1,0,1,2,0,0,0,2,2,0,1,2,96.05,1256,1
0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1505,0
1,0,0,1,9,1,0,0,0,0,0,0,2,0,0,0,2,55.35,3806,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.45,6101,0
0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,3,44.8,1825,0
1,1,1,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.2,4348,1
1,1,0,0,52,1,2,1,0,2,2,2,2,2,0,1,2,110.75,4807,0
1,0,0,0,57,1,0,0,2,0,2,0,2,2,2,1,0,74.35,3673,0
1,0,0,0,29,1,0,0,0,0,2,2,2,2,1,1,0,75.35,1878,0
0,0,1,1,67,1,2,2,1,1,1,1,1,1,2,1,3,24.9,1174,0
0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,3752,1
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,1920,0
1,0,1,1,7,0,1,0,2,0,0,2,0,0,0,1,2,34.5,2415,1
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,2312,0
0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,5114,1
1,0,0,0,31,1,2,0,0,2,0,2,2,0,0,1,2,71.05,1780,0
1,0,1,1,9,0,1,0,0,2,0,0,0,0,0,1,2,29.95,2129,1
1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,596,0
1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,3852,0
0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,6430,0
1,0,1,0,41,1,2,1,0,2,0,0,0,0,0,1,2,80.25,2978,0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,21.05,252,1
1,1,1,0,71,0,1,0,2,2,2,2,0,0,2,0,1,46.35,2911,0
0,0,1,1,72,1,2,0,0,2,0,2,2,2,2,1,2,78.95,4732,0
1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,5226,0
0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,3882,0
0,0,1,1,35,0,1,0,0,0,0,2,2,0,1,0,3,40.9,693,0
1,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,100.55,4580,0
0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,537,0
1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4165,0
0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,777,0
0,0,0,0,11,1,0,0,0,0,2,2,0,2,1,0,1,64.9,5483,0
1,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,106.0,5881,1
1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2440,0
1,1,1,0,24,0,1,0,0,0,2,2,0,0,0,0,3,34.25,6124,0
0,0,0,0,60,1,2,1,0,2,2,0,2,2,2,0,2,104.7,5120,0
1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,1,1,30.5,1708,1
1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,2488,1
1,1,0,0,21,1,2,1,0,2,2,0,2,2,0,1,2,104.35,1907,0
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,5456,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1624,0
0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,155,0
0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,5410,0
0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,6166,0
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,2152,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3826,1
1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,2678,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.15,1609,0
1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,5670,0
0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,2136,1
1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,5598,0
0,1,0,0,43,0,1,0,2,2,0,0,0,0,0,1,1,33.45,907,0
0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,0,84.9,4956,0
1,0,1,0,60,1,0,1,0,2,0,0,2,2,1,1,2,94.4,4646,1
1,0,0,0,55,1,0,1,2,2,0,0,2,2,1,1,3,100.9,4605,0
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,113.05,5944,0
0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,3423,0
0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,544,0
1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,20.15,1130,0
1,0,0,1,45,1,2,1,0,0,2,0,2,2,2,0,0,99.7,3931,0
0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,4833,1
0,0,0,0,33,1,2,1,0,0,0,0,0,2,0,1,2,83.35,2396,1
1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,985,0
0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.0,4574,1
0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,75.3,5769,1
1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2552,0
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,87.1,5058,0
1,0,1,1,13,1,0,0,0,2,2,2,0,0,0,0,0,61.8,5779,0
0,0,1,1,36,1,2,1,2,0,2,0,2,2,0,1,1,104.5,3174,0
1,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.55,1473,0
1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,6362,1
0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,0,55.0,2124,0
0,1,1,0,61,1,2,1,0,2,2,0,2,2,1,1,1,104.4,5162,1
1,1,1,0,72,1,2,0,0,2,2,2,2,0,2,0,1,77.35,4484,0
1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.95,6114,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,639,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.35,3907,0
0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.0,2634,1
1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,1186,1
0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,1,34.8,253,0
0,0,1,0,43,1,2,0,0,0,0,2,2,0,1,1,0,64.85,2512,0
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,571,0
0,1,0,0,49,1,2,1,0,0,2,0,0,2,0,1,1,90.85,3841,1
0,0,0,0,34,1,0,0,2,2,0,0,0,2,1,0,2,64.35,1682,0
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.15,4226,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3826,1
0,0,0,0,61,1,2,0,2,0,2,2,2,2,2,0,1,86.45,4342,0
0,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,2828,1
1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,69.1,3490,0
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,3,45.25,986,0
1,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.85,0,0
1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,4021,0
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,5036,0
1,0,1,1,15,0,1,0,2,0,0,0,0,0,0,1,0,30.2,3970,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,1481,1
0,0,0,0,57,1,0,1,0,0,2,0,2,2,2,1,2,95.25,4539,1
1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,2843,1
0,1,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,117,0
0,0,0,0,16,1,2,0,0,0,0,0,0,2,0,1,0,63.05,128,0
0,0,0,1,39,0,1,0,0,0,2,0,0,0,0,0,1,30.1,257,1
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,5825,0
1,0,1,0,59,1,2,1,2,2,2,2,2,0,0,1,2,106.75,5068,1
0,0,1,1,69,1,2,1,2,0,2,0,0,0,1,0,0,84.45,4814,0
1,0,1,1,24,1,0,0,2,2,0,2,0,2,0,1,1,70.3,1204,0
1,0,1,1,6,1,0,2,1,1,1,1,1,1,2,1,1,20.4,136,0
1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,94.05,6069,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1044,0
0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,5237,1
1,0,1,1,62,1,0,0,2,0,2,2,0,2,1,0,1,71.4,3804,0
0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,5731,0
0,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,1,19.15,6527,0
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,210,0
1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,2,94.45,2301,1
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,926,0
1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1353,0
1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,3094,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,5442,1
0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,2,105.5,5795,0
1,1,0,0,43,1,0,1,0,0,0,0,2,2,0,1,3,89.55,3299,1
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,74.75,6009,1
0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1632,0
1,0,0,0,24,1,0,1,0,0,0,2,2,2,0,1,2,96.0,1750,1
0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,19.5,3982,0
0,0,1,1,43,0,1,0,2,2,0,2,2,0,1,1,0,51.25,1769,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.1,1477,1
1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1432,1
0,1,1,1,65,1,2,1,0,0,2,2,2,2,1,1,0,103.9,5355,0
0,0,1,1,56,1,2,1,2,0,2,2,2,2,0,1,3,109.6,4879,0
1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,5962,1
1,1,1,0,28,1,2,1,0,2,0,2,2,2,0,1,2,105.8,2591,0
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,2,29.15,3091,0
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.1,5370,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.15,1542,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.95,1493,1
0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,1915,1
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.75,5776,1
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,20.5,80,0
1,0,0,0,28,1,2,1,2,2,0,0,0,2,0,1,1,94.5,2310,1
0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,4922,0
0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,104.05,261,1
0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,4376,1
1,0,1,0,56,1,0,2,1,1,1,1,1,1,1,0,1,19.95,241,0
0,1,1,0,53,1,2,2,1,1,1,1,1,1,2,0,1,25.1,505,0
0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,1,3,31.0,6441,1
0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,6188,0
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,70.55,3685,0
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,114.6,6066,0
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,3,19.8,2685,0
0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,3419,0
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1143,0
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,3001,1
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1363,0
1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,1862,1
1,0,0,0,18,1,2,1,0,0,2,0,2,0,1,1,1,89.6,1106,0
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3047,0
1,0,1,0,63,1,2,1,2,0,0,2,0,0,2,1,1,84.65,4478,0
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,1811,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.55,4981,0
1,0,0,0,32,1,0,2,1,1,1,1,1,1,2,1,0,20.05,5010,0
1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2428,0
0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,2534,1
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,74.2,263,1
0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,3200,1
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,20.35,1509,0
0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2198,0
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,49.5,4140,0
1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,1,2,81.05,6056,0
1,0,0,0,2,1,0,1,2,2,0,0,2,2,0,0,2,100.2,1585,0
0,0,0,0,35,1,2,2,1,1,1,1,1,1,2,0,0,23.3,6001,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,6510,0
1,0,1,1,3,1,0,0,0,0,2,0,0,0,0,1,2,50.15,1168,1
1,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,49.05,4861,0
1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,738,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1425,0
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.4,5445,1
1,0,1,0,1,1,0,1,0,0,0,2,2,0,0,1,2,84.8,6178,1
0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,1949,0
0,0,0,0,13,0,1,0,0,0,2,0,2,2,0,0,2,49.15,5204,0
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,24,0
1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,95.9,5209,0
0,1,1,0,27,1,0,1,2,0,2,0,2,2,0,1,2,101.25,2394,1
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,2954,0
0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1037,0
0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,84,1
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,3,79.65,940,1
0,0,0,0,52,0,1,0,2,2,0,2,0,0,2,0,3,39.1,1589,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,3180,0
0,0,1,1,41,1,2,1,0,2,2,2,2,2,1,1,0,109.1,3781,0
1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,704,1
0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.3,4862,0
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,4228,1
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,83.3,4941,0
0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,2452,0
1,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,0,19.55,6096,0
1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,75.1,4460,0
1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,5819,0
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,2216,0
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.85,349,0
0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,2516,1
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3385,0
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,995,0
1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,1904,1
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,19.55,6287,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,1609,1
1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.8,932,0
1,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.75,346,0
1,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.9,2177,0
1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,5335,1
1,0,1,0,67,1,0,1,2,2,2,2,2,2,2,1,2,111.05,5679,0
1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,3002,1
0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,900,0
1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,1635,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,1607,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,6103,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,6,0
1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,33.6,2862,0
1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,3468,1
0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,38,1
1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,726,0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,2155,0
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1235,0
1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,644,0
0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,110.75,5892,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1587,0
1,0,0,0,54,1,0,1,2,0,2,2,0,0,1,0,2,84.4,3803,0
1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,4138,1
0,0,1,0,66,1,2,0,2,2,2,0,0,0,2,0,0,66.9,3711,0
1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,2006,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,904,0
1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3377,0
0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,0,0,95.65,5901,1
1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,55.55,741,0
1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3221,1
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1488,0
1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,1,24.1,5664,0
1,0,0,0,10,0,1,0,0,0,0,0,0,2,0,1,3,33.9,2577,1
0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,3827,0
0,0,1,0,12,1,2,0,2,0,2,0,2,2,1,0,2,78.85,6278,0
1,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.45,968,0
1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,5125,0
1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3163,0
1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,3519,0
1,0,1,1,43,1,2,1,2,0,2,2,0,0,1,1,1,91.25,3427,0
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.9,4147,0
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,54.2,730,0
0,0,0,0,19,0,1,0,0,2,0,0,0,2,0,1,2,39.7,5572,0
1,0,1,0,45,1,2,1,0,2,2,0,2,2,0,1,0,107.75,4124,0
0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,5411,1
